date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2010-01-21 23:48:55,iama1ice,,0,0,0,"#Cisco ranks #16 in Fortune's ""100 Best Companies to Work For 2010"" http://bit.ly/5JU32L ( @FortuneMagazine)",,@FortuneMagazine,#Cisco #16,8046915019,https://twitter.com/iama1ice/status/8046915019
2010-01-21 23:48:54,Cisco_CAAN,,0,0,0,"#Cisco ranks #16 in Fortune's ""100 Best Companies to Work For 2010"" http://bit.ly/5JU32L ( @FortuneMagazine)",,@FortuneMagazine,#Cisco #16,8046914920,https://twitter.com/Cisco_CAAN/status/8046914920
2010-01-21 23:41:53,scott_local,,0,0,0,"cluelessness leads to flapping... flapping leads to dampening... dampening leads to suffering -unknown #cisco denizen #quote",,,#cisco #quote,8046680953,https://twitter.com/scott_local/status/8046680953
2010-01-21 23:36:37,akrimapps1,,0,0,0,"New post: Cisco IP Communicator 7.0.2 Retail (http://bit.ly/7gdaN2) #7.0.2 #CISCO #Communicator #Retail",,,#7 #CISCO #Communicator #Retail,8046503926,https://twitter.com/akrimapps1/status/8046503926
2010-01-21 23:19:48,allruiz,,0,0,0,"any help: http://tinyurl.com/y8lssgo ? #vmware #cisco #portchannel",,,#vmware #cisco #portchannel,8045935167,https://twitter.com/allruiz/status/8045935167
2010-01-21 23:09:20,MacOSvsPC,,0,0,0,"Master braindump list, certification exam list http://bit.ly/67S9LW #microsoft #cisco #oracle #lotus #comptia #novell",,,#microsoft #cisco #oracle #lotus #comptia #novell,8045577329,https://twitter.com/MacOSvsPC/status/8045577329
2010-01-21 22:40:10,ciscodisco,,0,0,0,"RT @#Job #Device Driver Expert needed at #CISCO ... http://tinyurl.com/ybrjr72",,@,#Job #Device #CISCO,8044585251,https://twitter.com/ciscodisco/status/8044585251
2010-01-21 22:39:14,workatCISCO,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044553095,https://twitter.com/workatCISCO/status/8044553095
2010-01-21 22:39:13,virtualization1,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044552501,https://twitter.com/virtualization1/status/8044552501
2010-01-21 22:39:12,virtualCISCO,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044551673,https://twitter.com/virtualCISCO/status/8044551673
2010-01-21 22:39:10,storagejobs,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044551049,https://twitter.com/storagejobs/status/8044551049
2010-01-21 22:39:10,softwarejob,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044550672,https://twitter.com/softwarejob/status/8044550672
2010-01-21 22:39:09,serverjobs,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044550313,https://twitter.com/serverjobs/status/8044550313
2010-01-21 22:39:08,networkingjobs,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044549663,https://twitter.com/networkingjobs/status/8044549663
2010-01-21 22:39:07,jobatCISCO,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044549364,https://twitter.com/jobatCISCO/status/8044549364
2010-01-21 22:39:07,hardwarejob,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044549023,https://twitter.com/hardwarejob/status/8044549023
2010-01-21 22:39:06,datacenterjob,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044548448,https://twitter.com/datacenterjob/status/8044548448
2010-01-21 22:39:04,CISCOSYSTEMSJOB,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044547379,https://twitter.com/CISCOSYSTEMSJOB/status/8044547379
2010-01-21 22:39:03,CISCOrecruiters,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044547023,https://twitter.com/CISCOrecruiters/status/8044547023
2010-01-21 22:39:02,BrentRecruiter,,0,0,0,"#Job #Device Driver Expert needed at #CISCO http://www.box.net/shared/id6fcr3e4y",,,#Job #Device #CISCO,8044546188,https://twitter.com/BrentRecruiter/status/8044546188
2010-01-21 21:57:57,workatCISCO,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043184203,https://twitter.com/workatCISCO/status/8043184203
2010-01-21 21:57:54,virtualization1,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043183001,https://twitter.com/virtualization1/status/8043183001
2010-01-21 21:57:51,virtualCISCO,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043181430,https://twitter.com/virtualCISCO/status/8043181430
2010-01-21 21:57:49,storagejobs,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043180492,https://twitter.com/storagejobs/status/8043180492
2010-01-21 21:57:49,softwarejob,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043180025,https://twitter.com/softwarejob/status/8043180025
2010-01-21 21:57:44,serverjobs,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043177452,https://twitter.com/serverjobs/status/8043177452
2010-01-21 21:57:42,networkingjobs,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043176423,https://twitter.com/networkingjobs/status/8043176423
2010-01-21 21:57:41,JobRTBot,,0,0,0,"RT @BrentRecruiter #JOB #Software Engineer @#CISCO #Layer 2 Expert needed - http://8ndfv.n.0sp.in ;)",,@BrentRecruiter @,#JOB #Software #CISCO #Layer,8043176211,https://twitter.com/JobRTBot/status/8043176211
2010-01-21 21:57:40,jobatCISCO,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043175402,https://twitter.com/jobatCISCO/status/8043175402
2010-01-21 21:57:39,hardwarejob,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043174934,https://twitter.com/hardwarejob/status/8043174934
2010-01-21 21:57:38,datacenterjob,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043174416,https://twitter.com/datacenterjob/status/8043174416
2010-01-21 21:57:37,CISCOSYSTEMSJOB,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043173973,https://twitter.com/CISCOSYSTEMSJOB/status/8043173973
2010-01-21 21:57:36,CISCOrecruiters,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043173540,https://twitter.com/CISCOrecruiters/status/8043173540
2010-01-21 21:57:25,BrentRecruiter,,0,0,0,"#JOB #Software Engineer at #CISCO #Layer 2 Expert needed - http://tiny.cc/Layer2protocol",,,#JOB #Software #CISCO #Layer,8043167915,https://twitter.com/BrentRecruiter/status/8043167915
2010-01-21 21:53:26,actulemarsouin,,0,0,0,"#Cisco successfully tests orbital IP router, Pirate Bay 'very interested' http://goo.gl/fb/awlo News - Engadget.com",,,#Cisco,8043041821,https://twitter.com/actulemarsouin/status/8043041821
2010-01-21 21:50:22,glfceo,,0,0,1,"huge thanks 2 #CISCO - received 3 brand new Flip cameras - come to our meetup on 2/9 - 1 could be yours #Haiti http://bit.ly/7Thcjy",,,#CISCO #Haiti,8042944005,https://twitter.com/glfceo/status/8042944005
2010-01-21 21:46:26,Cisco_Mobility,,0,2,0,"Is Your Wireless Network Ready for Business Video? http://ow.ly/1nnmFV #Cisco #802.11n",,,#Cisco #802,8042819199,https://twitter.com/Cisco_Mobility/status/8042819199
2010-01-21 21:45:46,dustfeather,,0,0,0,"http://bit.ly/8wpapE Cisco successfully tests orbital IP router, Pirate Bay 'very interested' #Cisco #tests #IP #router #Pirate #interested",,,#Cisco #tests #IP #router #Pirate #interested,8042797590,https://twitter.com/dustfeather/status/8042797590
2010-01-21 21:43:05,amnconn,,0,0,0,"#FCOE is on the rise, and #Cisco is front and center in the push. Here's where it's driving: http://tinyurl.com/yer2e3y",,,#FCOE #Cisco,8042710277,https://twitter.com/amnconn/status/8042710277
2010-01-21 21:25:15,scott_lowe,,0,0,0,"@bradhedlund Very nice! If only I could get my hands on a bunch of #Cisco equipment for a home lab...",,@bradhedlund,#Cisco,8042141949,https://twitter.com/scott_lowe/status/8042141949
2010-01-21 21:05:15,broadbandnow,,0,0,0,"#USTelecom and #Cisco talked Data Center #Virtualization in a #webinar today. http://bit.ly/6ks8eD",,,#USTelecom #Cisco #Virtualization #webinar,8041503684,https://twitter.com/broadbandnow/status/8041503684
2010-01-21 20:51:47,integracon,,0,0,0,"640-802 Cisco Certified Network Associate A comprehensive 640-802 examination prepkit. http://bit.ly/5WOMF9 #cisco",,,#cisco,8041071535,https://twitter.com/integracon/status/8041071535
2010-01-21 20:07:28,cabling_one,,0,0,0,"#cisco ASA5510 unable to talk between ethernet 0/1 and 0/2: All, I have setup ASA5510 and 0/1 and 0/2 were unable ... http://bit.ly/6WeCc4",,,#cisco,8039687334,https://twitter.com/cabling_one/status/8039687334
2010-01-21 20:05:34,telecomer,,0,0,0,"#cisco ASA5510 unable to talk between ethernet 0/1 and 0/2: All, I have setup ASA5510 and 0/1 and 0/2 were unable ... http://bit.ly/7hcoyk",,,#cisco,8039629333,https://twitter.com/telecomer/status/8039629333
2010-01-21 19:50:28,vStewed,,0,0,0,"RT @keith_aasen Great turnout for my talk at the VMware forum. 75 at #NetApp, 40 at #EMC 35, at #Cisco. Good crowd too, very interactive.",,@keith_aasen,#NetApp #EMC #Cisco,8039169019,https://twitter.com/vStewed/status/8039169019
2010-01-21 19:38:17,Tradeloop,,0,0,0,"WTB-P&A: #Cisco Optical P/N ONS-XC-10G-L2 Please contact me regarding Cisco PN ONS-XC-10G-L2 I... http://tradeloop.com/t/?b=746989",,,#Cisco,8038800095,https://twitter.com/Tradeloop/status/8038800095
2010-01-21 19:15:14,Cisco_CAAN,,0,0,0,"#Cisco ""Connecting Sichuan"" - a collaborative partnership to improve the lives of people in earthquake affected areas http://bit.ly/7pa3tL",,,#Cisco,8038085088,https://twitter.com/Cisco_CAAN/status/8038085088
2010-01-21 19:05:37,CiscoDCDocs,,0,0,0,"Use 'system jumbomtu' command on Cisco Nexus 7000 to set max allowed MTU in interface-level 'mtu' command. Affects L2 interfaces only #cisco",,,#cisco,8037787848,https://twitter.com/CiscoDCDocs/status/8037787848
2010-01-21 19:04:22,ToddSmithInvest,,0,2,0,"#Cisco has a Big Bet on Creating #SmartCities http://bit.ly/6Ya02v",,,#Cisco #SmartCities,8037748415,https://twitter.com/ToddSmithInvest/status/8037748415
2010-01-21 18:43:12,CloudWebcasts,,0,0,0,"Learn how #Cisco and #VMware have worked together to create Nexus 1000V for simpler #server management http://bit.ly/8u2spG",,,#Cisco #VMware #server,8037089628,https://twitter.com/CloudWebcasts/status/8037089628
2010-01-21 18:34:17,integracon,,0,0,0,"But what Cisco has done differently is push that conversion to the very edge of the network, according to Da... http://bit.ly/7f2v51 #cisco",,,#cisco,8036811937,https://twitter.com/integracon/status/8036811937
2010-01-21 18:15:45,komeilipour,,0,0,0,"Online Safety Tips for Data #Privacy Day -The Platform http://ow.ly/Z3Ev #CISCO",,,#Privacy #CISCO,8036222213,https://twitter.com/komeilipour/status/8036222213
2010-01-21 18:14:43,rajivjathan,,0,0,0,"Retweeting @rahuljrark: RT @2morrowknight: 29 Beautiful Pictures of San Francisco http://bit.ly/92HP0g #photos #cisco",,@rahuljrark @2morrowknight,#photos #cisco,8036188422,https://twitter.com/rajivjathan/status/8036188422
2010-01-21 18:02:33,unixplayer,,0,0,0,"Really good discussion/presentation at http://brighttalk.com/summit/96 attending #cisco DC 3.0",,,#cisco,8035805580,https://twitter.com/unixplayer/status/8035805580
