date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2010-01-12 23:27:09,integracon,,0,0,0,"As part of the move, the California-based network equipment maker said it will now have three ""theaters,"" or... http://bit.ly/51okPX #cisco",,,#cisco,7687301837,https://twitter.com/integracon/status/7687301837
2010-01-12 22:03:06,NickLippis,,0,0,0,"RT @davidburnand: @NickLippis At $1K/ home conferencing? Mind if I don't? #cisco #telepresence < R U kidding, you spend >$1K/ flight?",,@davidburnand @NickLippis,#cisco #telepresence,7684463100,https://twitter.com/NickLippis/status/7684463100
2010-01-12 21:50:29,pforprez,,0,0,0,"Looking for a business phone like #cisco any suggestions??? @harshilkaria",,@harshilkaria,#cisco,7684045345,https://twitter.com/pforprez/status/7684045345
2010-01-12 21:36:33,sibokku,,0,0,0,"#CBB7 #cisco rules! or is it #sisqo",,,#CBB7 #cisco #sisqo,7683590733,https://twitter.com/sibokku/status/7683590733
2010-01-12 21:03:04,mmcgregor,,0,0,0,"Looks like the software downloads are still broken on the #cisco website. Can't download anything from protected areas of CCO.",,,#cisco,7682518020,https://twitter.com/mmcgregor/status/7682518020
2010-01-12 21:03:04,extrateam,,0,0,0,"Looks like the software downloads are still broken on the #cisco website. Can't download anything from protected areas of CCO.",,,#cisco,7682517984,https://twitter.com/extrateam/status/7682517984
2010-01-12 20:54:21,dreinidaho,,0,0,0,"RT @leoboulton: Fantastic real live example of UCS in a real environment http://bit.ly/4Lg0Ts #UCS #Yam #Cisco",,@leoboulton,#UCS #Yam #Cisco,7682236969,https://twitter.com/dreinidaho/status/7682236969
2010-01-12 20:36:08,leoboulton,,0,0,0,"Fantastic real live example of UCS in a real environment http://bit.ly/4Lg0Ts #UCS #Yam #Cisco",,,#UCS #Yam #Cisco,7681665055,https://twitter.com/leoboulton/status/7681665055
2010-01-12 20:26:43,TheBigGameHuntr,,0,0,0,"@TheBigGameHuntr Cisco Advanced Security Professional Services Engineer http://ow.ly/VL8I TheBigGameHunter@cisny.com #jobs #Cisco",,@TheBigGameHuntr @cisny,#jobs #Cisco,7681373356,https://twitter.com/TheBigGameHuntr/status/7681373356
2010-01-12 20:13:05,dreemail,,0,0,0,"#cisco #tac Hi Cisco, your support download site is offline. Please fix. thanxs",,,#cisco #tac,7680953151,https://twitter.com/dreemail/status/7680953151
2010-01-12 19:25:02,jenshine,,0,0,0,"Listening to john chambers speak right now #cisco. Think 5 yr - vision, 2 - strategy, 12 mo - execution",,,#cisco,7679530010,https://twitter.com/jenshine/status/7679530010
