date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2018-01-18 23:50:16,DeusQain,,1,2,19,"Network build out. Lots of planning went into this network cabinet. #networking #cisco… https://www.instagram.com/p/BeHB_wUhPJa/",,,#networking #cisco,954138903178604545,https://twitter.com/DeusQain/status/954138903178604545
2018-01-18 23:42:55,ciscocxc,,0,1,5,"We survived Kungfu Panda #Xcapegames! #fridayfunday #cxcsingapore #ciscocxc #cisco #APJC #povservices #wearecisco #teambondingpic.twitter.com/4QXqu2imVn",,,#Xcapegames #fridayfunday #cxcsingapore #ciscocxc #cisco #APJC #povservices #wearecisco #teambondingpic,954137053918351360,https://twitter.com/ciscocxc/status/954137053918351360
2018-01-18 22:56:35,net_man_one,,1,0,1,"regsitered for cl18, as netvet and mentor, still no labs, seminars or sessions , please advise when @CiscoLive @CiscoIT #clus #Cisco",,@CiscoLive @CiscoIT,#clus #Cisco,954125395141562368,https://twitter.com/net_man_one/status/954125395141562368
2018-01-18 22:56:01,vallumsoftware,,0,0,0,"#Cisco collaborates with #startup for #AI health and #safety trial - https://buff.ly/2DbuJme #workplacesafety #technology #artificialintelligencepic.twitter.com/tg2mY7BPqJ",,,#Cisco #startup #AI #safety #workplacesafety #technology #artificialintelligencepic,954125252228984832,https://twitter.com/vallumsoftware/status/954125252228984832
2018-01-18 22:40:02,securezoo,,0,0,0,"Thurs #Cybersecurity threat updates: #Zyklon #malware campaign; #Intel #Microsoft patch updates for Spectre/Meltdown; #Cisco fixes vulnerabilities in multiple products https://buff.ly/2FUDyTi #infosec #networkpic.twitter.com/Z8lPVvdbIY",,,#Cybersecurity #Zyklon #malware #Intel #Microsoft #Cisco #infosec #networkpic,954121228398288896,https://twitter.com/securezoo/status/954121228398288896
2018-01-18 22:14:13,cwinscoe,CiscoSoftware,0,0,0,"Great news! Keeping track of enterprise software is getting easier! #IDC #Cisco #TrueForwardhttps://twitter.com/CiscoSoftware/status/951982132565565440 …",,,#IDC #Cisco #TrueForwardhttps,954114732813881346,https://twitter.com/cwinscoe/status/954114732813881346
2018-01-18 22:01:14,CXtec,,0,0,0,"Many of you ask, ""How do I configure a Cisco router?"" We see you and we hear you - http://bit.ly/2Ci4tZW . #Cisco #Routerpic.twitter.com/qOwBFV8Wvz",,,#Cisco #Routerpic,954111467053252610,https://twitter.com/CXtec/status/954111467053252610
2018-01-18 21:57:04,CXtec,,0,0,0,"Everything you need to know about the 2960 switch line from #Cisco. View the full video and transcription here: http://bit.ly/2jY93nz .",,,#Cisco,954110416086593536,https://twitter.com/CXtec/status/954110416086593536
2018-01-18 21:46:10,EricSadek,,0,0,0,"Henry got some hands-on #Cisco #HyperFlex training today. They say it’s so easy, a kid can… https://www.instagram.com/p/BeGzyZJDWbf/",,,#Cisco #HyperFlex,954107673808535552,https://twitter.com/EricSadek/status/954107673808535552
2018-01-18 21:45:00,DirectDialcom,,0,0,0,"Learn more about Advanced Threat Protection for #SMB and branch offices from @Cisco: http://bit.ly/2v4p00o #Canada #Servers #Cisco pic.twitter.com/ek8AGpWW5f",,@Cisco,#SMB #Canada #Servers #Cisco,954107381834711042,https://twitter.com/DirectDialcom/status/954107381834711042
