date,username,to,replies,retweets,favorites,text,geo,mentions,hashtags,id,permalink
2010-01-23 23:21:47,integracon,,0,0,0,"First, there's the Wireless Access Point, which lets you connect to the network without wires. There's also ... http://bit.ly/4oXbdx #cisco",,,#cisco,8127692179,https://twitter.com/integracon/status/8127692179
2010-01-23 22:27:46,jhochwald,,0,0,0,"RT @Cisco_Mobile: #Cisco #Mobile #Facebook Group http://tinyurl.com/crw4h9 #ucoms",,@Cisco_Mobile,#Cisco #Mobile #Facebook #ucoms,8126111406,https://twitter.com/jhochwald/status/8126111406
2010-01-23 21:46:56,robin_sager,,0,0,0,"RT @CarolineJapic: #WSJ's Ben #Worthen reports #Polycom and #Juniper team up against #Cisco--excellent! http://tinyurl.com/yzvkpgf",,@CarolineJapic,#WSJ #Worthen #Polycom #Juniper #Cisco,8124960214,https://twitter.com/robin_sager/status/8124960214
2010-01-23 21:33:44,ToddSmithInvest,,0,0,0,"#Cisco #Mobile #Facebook Group http://tinyurl.com/crw4h9 #ucoms",,,#Cisco #Mobile #Facebook #ucoms,8124595297,https://twitter.com/ToddSmithInvest/status/8124595297
2010-01-23 20:56:12,shanemadden,,0,0,0,"problematic... the newest firmware on the CD that came with my new firewall is for a completely different model. #cisco - 1, me - 0",,,#cisco,8123537181,https://twitter.com/shanemadden/status/8123537181
2010-01-23 20:42:51,jamescwatson,,0,0,0,"Keynote for Networkers at Cisco Live 2010 ""Potential of Augmented Reality"" http://is.gd/6PSa6 (via @chrisgrayson+ @nicoleyershon) #cisco #ar",,@chrisgrayson @nicoleyershon,#cisco #ar,8123162807,https://twitter.com/jamescwatson/status/8123162807
2010-01-23 19:18:35,fabiano_ds,,0,0,0,"maldito vpnclient #cisco e #ubuntu kernel 2.6.28",,,#cisco #ubuntu,8120734352,https://twitter.com/fabiano_ds/status/8120734352
2010-01-23 17:54:59,PAY_Symposium,,0,0,0,"RT @Cisco_Mobile: #Cisco video network for Winter Olympics will be all #HD all #IP http://tinyurl.com/yh6ceft Generation-M broadcasts in IP!",,@Cisco_Mobile,#Cisco #HD #IP,8118232392,https://twitter.com/PAY_Symposium/status/8118232392
2010-01-23 17:35:51,rwang0,kitson,0,0,0,"@kitson Maybe #Salesforce cash will keep #Cisco or #oracle away from buying them. #HCM #crm #erp #saas",,@kitson,#Salesforce #Cisco #oracle #HCM #crm #erp #saas,8117655092,https://twitter.com/rwang0/status/8117655092
2010-01-23 17:33:20,cyberdoyle,andy88Ctv,0,0,0,"@andybbc Heaven help #digitalbritain copper when its our turn for the #Cisco #video #Olympics #HD",,@andybbc,#digitalbritain #Cisco #video #Olympics #HD,8117578316,https://twitter.com/cyberdoyle/status/8117578316
